person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate
21,80000,RENT,6.0,VENTURE,A,18000,0,0.23,false,2,7.9
21,62500,MORTGAGE,6.0,EDUCATION,A,13200,0,0.21,false,3,7.9
21,23040,RENT,0.0,HOMEIMPROVEMENT,A,6000,1,0.26,false,2,7.9
21,57500,MORTGAGE,6.0,VENTURE,A,4000,0,0.07,false,3,7.9
21,70000,RENT,5.0,EDUCATION,A,4000,0,0.06,false,2,7.9
21,26785,RENT,6.0,MEDICAL,A,9000,1,0.34,false,4,7.9
21,24000,MORTGAGE,0.0,VENTURE,A,3000,0,0.13,false,4,7.9
21,140000,MORTGAGE,2.0,EDUCATION,A,18000,0,0.13,false,4,7.9
21,25000,RENT,0.0,EDUCATION,A,8125,1,0.33,false,3,7.9
21,49800,RENT,6.0,EDUCATION,A,2975,0,0.06,false,2,7.9
21,37947,RENT,5.0,PERSONAL,A,14000,1,0.37,false,2,7.9
21,45000,RENT,4.0,MEDICAL,A,4000,0,0.09,false,3,7.9
21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,1,0.17,false,2,7.9
21,39900,RENT,0.0,EDUCATION,A,12000,0,0.3,false,4,7.9
21,30000,RENT,5.0,PERSONAL,A,3500,0,0.12,false,2,7.9
21,19000,RENT,0.0,PERSONAL,A,2900,0,0.15,false,2,8.0
21,83000,MORTGAGE,4.0,MEDICAL,A,8500,0,0.1,false,4,8.0
21,27996,RENT,5.0,EDUCATION,A,3700,0,0.13,false,3,8.0
21,20004,RENT,4.0,MEDICAL,A,4500,0,0.22,false,2,8.0
21,32268,OWN,0.0,MEDICAL,A,8000,0,0.25,false,3,8.0
21,14800,RENT,5.0,DEBTCONSOLIDATION,A,2800,1,0.19,false,3,8.0
21,35004,MORTGAGE,1.0,VENTURE,A,3600,0,0.1,false,2,8.0
21,70500,RENT,5.0,VENTURE,A,15000,0,0.21,false,3,8.0
21,160000,OTHER,5.0,EDUCATION,A,6000,0,0.04,false,4,8.0
21,180000,MORTGAGE,0.0,EDUCATION,A,5000,0,0.03,false,3,8.07
21,12120,RENT,0.0,DEBTCONSOLIDATION,A,3600,1,0.3,false,2,8.32
21,100000,MORTGAGE,3.0,VENTURE,A,6200,0,0.06,false,4,8.49
21,19000,OWN,5.0,MEDICAL,A,6000,1,0.32,false,3,8.49
21,45000,RENT,3.0,MEDICAL,A,9000,0,0.2,false,3,8.49
21,25200,RENT,1.0,PERSONAL,A,4000,0,0.16,false,4,8.49
21,69000,RENT,3.0,MEDICAL,A,15000,0,0.22,false,2,8.49
21,15000,RENT,6.0,VENTURE,A,4800,1,0.32,false,3,8.49
21,26400,RENT,6.0,DEBTCONSOLIDATION,A,3500,1,0.13,false,3,8.49
21,84000,RENT,5.0,VENTURE,A,7200,0,0.09,false,2,8.49
21,37200,OWN,5.0,VENTURE,A,7000,0,0.19,false,4,8.49
21,27024,RENT,4.0,EDUCATION,A,8000,0,0.3,false,3,8.49
21,60000,RENT,2.0,MEDICAL,A,5000,0,0.08,false,4,8.49
21,34500,RENT,5.0,EDUCATION,A,10500,1,0.3,false,3,8.49
21,83000,MORTGAGE,3.0,VENTURE,A,14000,0,0.17,false,2,8.49
21,19140,RENT,,VENTURE,A,5000,1,0.26,false,4,8.49
21,18000,RENT,1.0,PERSONAL,A,3200,1,0.18,false,3,8.49
21,60000,RENT,2.0,VENTURE,A,5000,0,0.08,false,2,8.49
21,51996,MORTGAGE,1.0,EDUCATION,A,18000,0,0.35,false,2,8.49
21,18000,RENT,1.0,VENTURE,A,3200,1,0.18,false,2,8.49
21,39996,RENT,2.0,EDUCATION,A,10000,0,0.25,false,4,8.59
21,30000,RENT,0.0,VENTURE,A,5000,0,0.17,false,2,8.59
21,25000,RENT,0.0,DEBTCONSOLIDATION,A,3800,0,0.15,false,2,8.59
21,249996,MORTGAGE,5.0,PERSONAL,A,5000,0,0.02,false,3,8.59
21,51996,RENT,5.0,PERSONAL,A,4600,0,0.09,false,2,8.59
21,36450,RENT,0.0,EDUCATION,A,6000,0,0.16,false,3,8.63
21,10000,OWN,2.0,HOMEIMPROVEMENT,A,4500,1,0.45,false,2,8.63
21,24000,MORTGAGE,2.0,EDUCATION,B,5000,0,0.21,false,2,8.7
21,42000,OWN,5.0,VENTURE,B,12250,0,0.29,false,4,8.88
21,10800,RENT,4.0,PERSONAL,B,2500,1,0.23,false,2,8.88
21,12000,RENT,5.0,PERSONAL,A,3000,1,0.25,false,3,8.9
21,23000,MORTGAGE,2.0,MEDICAL,A,7000,0,0.3,false,3,8.9
21,48000,RENT,5.0,PERSONAL,A,2800,1,0.06,false,2,8.9
21,20000,RENT,2.0,VENTURE,A,9500,1,0.47,false,4,8.9
21,28776,MORTGAGE,,EDUCATION,A,8000,0,0.28,false,4,8.9
21,12000,RENT,5.0,EDUCATION,A,3000,1,0.25,false,4,8.9
21,47000,MORTGAGE,2.0,MEDICAL,A,5400,0,0.11,false,3,8.9
21,27120,RENT,0.0,EDUCATION,A,8500,1,0.31,false,2,8.9
21,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,0,0.3,false,4,8.9
21,28776,MORTGAGE,,VENTURE,A,8000,0,0.28,false,2,8.9
21,17000,RENT,3.0,MEDICAL,A,5750,1,0.34,false,2,8.9
21,40000,OWN,5.0,MEDICAL,A,12000,0,0.3,false,2,8.9
21,31776,MORTGAGE,5.0,VENTURE,A,6000,0,0.19,false,3,8.9
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8300,0,0.17,false,4,8.9
21,23040,OWN,0.0,EDUCATION,A,15000,0,0.65,false,2,8.94
21,35000,RENT,5.0,MEDICAL,A,9000,0,0.26,false,3,8.94
21,43000,RENT,2.0,MEDICAL,A,9200,0,0.21,false,2,8.94
21,55000,RENT,5.0,DEBTCONSOLIDATION,A,16000,0,0.29,false,2,8.94
21,50000,RENT,5.0,EDUCATION,A,4900,0,0.1,false,2,8.94
21,42000,RENT,4.0,EDUCATION,A,12500,0,0.3,false,2,8.94
21,36140,RENT,5.0,EDUCATION,A,9000,1,0.25,false,2,8.94
21,9600,RENT,0.0,EDUCATION,A,1750,1,0.18,false,2,8.94
21,30000,RENT,3.0,MEDICAL,A,6000,0,0.2,false,2,8.94
21,25200,RENT,5.0,VENTURE,A,6000,0,0.24,false,3,8.94
21,38000,OWN,1.0,MEDICAL,A,5000,0,0.13,false,2,8.94
21,84400,OWN,2.0,VENTURE,A,12000,0,0.14,false,3,8.94
21,57996,RENT,3.0,EDUCATION,B,10000,0,0.17,false,4,9.25
21,33996,RENT,3.0,PERSONAL,B,5000,1,0.15,false,3,9.25
21,60000,RENT,3.0,DEBTCONSOLIDATION,B,5600,0,0.09,false,3,9.25
21,40000,RENT,3.0,VENTURE,B,5000,0,0.13,false,4,9.25
21,31970,RENT,2.0,VENTURE,A,4650,0,0.15,false,2,9.32
21,42000,RENT,5.0,EDUCATION,A,5000,0,0.12,false,4,9.32
21,40800,RENT,1.0,PERSONAL,A,10400,0,0.25,false,3,9.32
21,36895,RENT,6.0,MEDICAL,A,4200,0,0.11,false,3,9.32
21,46800,RENT,2.0,PERSONAL,A,5000,0,0.11,false,3,9.32
21,36000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,0,0.22,false,3,9.32
21,25000,OWN,0.0,MEDICAL,B,8800,0,0.35,false,3,9.33
21,25000,OWN,0.0,EDUCATION,B,8800,0,0.35,false,3,9.33
21,45000,RENT,5.0,MEDICAL,A,6000,0,0.13,false,4,9.38
21,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,0,0.47,false,4,9.38
21,45000,RENT,3.0,PERSONAL,A,7200,0,0.16,false,4,9.38
21,90000,RENT,3.0,EDUCATION,B,4800,0,0.05,false,3,9.62
21,35000,RENT,0.0,MEDICAL,B,3500,0,0.1,false,2,9.62
21,90000,RENT,3.0,EDUCATION,B,4800,0,0.05,false,2,9.62
21,30000,RENT,5.0,PERSONAL,B,3000,0,0.1,false,4,9.62
21,30000,RENT,2.0,EDUCATION,B,1200,0,0.04,false,3,9.62
21,35004,OWN,5.0,VENTURE,B,1500,0,0.04,false,2,9.62
21,23916,RENT,2.0,EDUCATION,B,4500,0,0.19,false,4,9.62
21,35000,MORTGAGE,5.0,MEDICAL,B,1500,0,0.04,false,4,9.63
21,27996,MORTGAGE,5.0,EDUCATION,A,10000,0,0.36,false,4,9.63
21,20004,OWN,2.0,EDUCATION,B,2500,0,0.12,false,3,9.63
21,104000,MORTGAGE,5.0,PERSONAL,A,15000,0,0.14,false,4,9.63
21,16000,RENT,5.0,VENTURE,B,6000,1,0.38,false,3,9.63
21,35000,MORTGAGE,5.0,EDUCATION,B,1500,0,0.04,false,2,9.63
21,20004,OWN,2.0,MEDICAL,B,2500,0,0.12,false,2,9.63
21,33168,MORTGAGE,6.0,PERSONAL,B,6425,0,0.19,false,3,9.63
21,104000,MORTGAGE,5.0,EDUCATION,A,15000,0,0.14,false,4,9.63
21,14400,RENT,2.0,HOMEIMPROVEMENT,B,3000,1,0.21,false,2,9.63
21,40000,RENT,2.0,DEBTCONSOLIDATION,B,8000,0,0.2,false,2,9.63
21,30000,MORTGAGE,0.0,PERSONAL,A,4750,1,0.16,false,2,9.63
21,19500,MORTGAGE,0.0,EDUCATION,B,15000,1,0.77,false,2,9.64
21,18008,RENT,1.0,MEDICAL,B,3000,1,0.17,false,2,9.7
21,48000,RENT,2.0,EDUCATION,B,3000,0,0.06,false,4,9.76
21,36000,RENT,,PERSONAL,B,18000,1,0.5,false,3,9.88
21,45432,MORTGAGE,4.0,VENTURE,B,5000,0,0.11,false,4,9.88
21,19200,RENT,0.0,PERSONAL,B,6000,1,0.31,false,2,9.88
21,28800,RENT,5.0,MEDICAL,B,8000,0,0.28,false,2,9.88
21,45432,MORTGAGE,4.0,EDUCATION,B,5000,0,0.11,false,4,9.88
21,22240,RENT,5.0,MEDICAL,B,2650,0,0.12,false,3,9.88
21,28800,RENT,5.0,DEBTCONSOLIDATION,B,8000,0,0.28,false,2,9.88
21,33000,MORTGAGE,5.0,PERSONAL,B,7800,0,0.24,false,2,9.88
21,25000,MORTGAGE,2.0,PERSONAL,B,3600,0,0.14,false,4,9.91
21,34000,RENT,5.0,EDUCATION,B,10000,0,0.29,false,4,9.91
21,25000,MORTGAGE,2.0,VENTURE,B,3600,0,0.14,false,4,9.91
21,57700,MORTGAGE,5.0,VENTURE,B,13500,0,0.23,false,2,9.91
21,39000,RENT,5.0,PERSONAL,B,9250,0,0.24,false,4,9.91
21,78000,RENT,1.0,EDUCATION,B,14275,0,0.18,false,4,9.91
21,19200,OWN,0.0,MEDICAL,B,2400,0,0.13,false,4,9.91
21,65000,RENT,5.0,PERSONAL,B,16000,0,0.25,false,3,9.91
21,41000,RENT,4.0,DEBTCONSOLIDATION,B,8000,1,0.2,false,4,9.91
21,36648,MORTGAGE,,DEBTCONSOLIDATION,B,7125,0,0.19,false,2,9.91
21,38000,RENT,5.0,EDUCATION,B,13500,1,0.36,false,3,9.91
21,35000,OWN,5.0,VENTURE,B,8000,0,0.23,false,3,9.91
21,45408,RENT,3.0,DEBTCONSOLIDATION,B,17475,1,0.38,false,2,9.91
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,11325,1,0.39,false,3,9.91
21,19200,OWN,0.0,PERSONAL,B,2400,0,0.13,false,2,9.91
21,13500,RENT,0.0,VENTURE,B,3500,1,0.26,false,2,9.96
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7800,0,0.13,false,2,9.99
21,90996,MORTGAGE,5.0,PERSONAL,B,6000,0,0.07,false,2,9.99
21,42000,RENT,5.0,MEDICAL,B,2500,0,0.06,false,2,9.99
21,32900,MORTGAGE,2.0,MEDICAL,B,3000,0,0.09,false,2,9.99
21,30000,RENT,5.0,VENTURE,B,7500,0,0.25,false,4,9.99
21,65004,MORTGAGE,5.0,EDUCATION,B,5000,0,0.08,false,4,9.99
21,59000,MORTGAGE,5.0,EDUCATION,B,5000,1,0.08,false,3,9.99
21,42000,OWN,5.0,MEDICAL,B,8000,0,0.19,false,4,9.99
21,120000,RENT,4.0,DEBTCONSOLIDATION,B,10000,0,0.08,false,3,9.99
21,59000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,1,0.08,false,2,9.99
21,110000,MORTGAGE,0.0,VENTURE,B,14000,0,0.13,false,2,9.99
21,51800,MORTGAGE,1.0,VENTURE,B,5000,0,0.1,false,3,9.99
21,59000,MORTGAGE,5.0,MEDICAL,B,25000,1,0.42,false,4,9.99
21,65004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,0,0.08,false,3,9.99
21,65000,RENT,1.0,EDUCATION,B,10000,0,0.15,false,2,9.99
21,75000,MORTGAGE,4.0,EDUCATION,B,7125,0,0.1,false,4,9.99
21,36184,OWN,2.0,PERSONAL,B,12000,0,0.33,false,4,9.99
21,12000,RENT,2.0,HOMEIMPROVEMENT,B,3250,1,0.27,false,2,9.99
21,84000,MORTGAGE,5.0,EDUCATION,B,2500,0,0.03,false,4,9.99
21,23004,RENT,5.0,VENTURE,B,1350,0,0.06,false,2,9.99
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,10000,1,0.34,false,4,10.0
21,86000,RENT,5.0,EDUCATION,B,6000,0,0.07,false,4,10.0
21,9600,RENT,,MEDICAL,B,2375,1,0.25,false,3,10.0
21,53851,MORTGAGE,2.0,DEBTCONSOLIDATION,B,12000,0,0.22,false,2,10.0
21,50000,RENT,4.0,EDUCATION,B,11000,0,0.22,false,3,10.0
21,40000,RENT,1.0,EDUCATION,B,6000,0,0.15,false,3,10.08
21,37000,RENT,0.0,PERSONAL,B,4000,0,0.11,false,3,10.08
21,55000,MORTGAGE,0.0,PERSONAL,B,10000,0,0.18,false,2,10.25
21,85000,RENT,5.0,PERSONAL,B,3200,0,0.04,false,4,10.25
21,56000,MORTGAGE,5.0,EDUCATION,B,18000,1,0.32,false,2,10.25
21,40000,OWN,6.0,VENTURE,B,5600,0,0.14,false,3,10.25
21,45000,RENT,3.0,PERSONAL,B,10000,0,0.22,false,2,10.25
21,36662,OWN,4.0,VENTURE,B,18000,0,0.49,false,4,10.25
21,45000,RENT,3.0,EDUCATION,B,10000,0,0.22,false,2,10.25
21,62000,RENT,2.0,EDUCATION,B,6000,0,0.1,false,4,10.25
21,48000,MORTGAGE,1.0,EDUCATION,B,3500,1,0.07,false,3,10.25
21,120000,MORTGAGE,5.0,VENTURE,B,15000,0,0.13,false,2,10.25
21,39996,MORTGAGE,5.0,PERSONAL,B,8000,0,0.2,false,4,10.25
21,101004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,14000,0,0.14,false,2,10.25
21,10560,OWN,5.0,VENTURE,B,1000,0,0.09,false,4,10.36
21,93600,MORTGAGE,5.0,EDUCATION,B,25000,0,0.27,false,3,10.36
21,38000,RENT,5.0,EDUCATION,B,12000,1,0.32,false,4,10.37
21,50000,RENT,1.0,MEDICAL,B,7000,0,0.14,false,4,10.37
21,20004,RENT,2.0,DEBTCONSOLIDATION,B,3000,0,0.15,false,4,10.37
21,65496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,13250,0,0.2,false,4,10.37
21,75000,RENT,5.0,MEDICAL,B,15000,0,0.2,false,4,10.37
21,31000,RENT,5.0,DEBTCONSOLIDATION,B,3200,1,0.1,false,3,10.37
21,28800,RENT,1.0,EDUCATION,B,9600,1,0.33,false,3,10.37
21,42000,RENT,5.0,DEBTCONSOLIDATION,B,3500,0,0.08,false,4,10.37
21,20004,RENT,2.0,EDUCATION,B,3000,0,0.15,false,3,10.37
21,36000,RENT,3.0,HOMEIMPROVEMENT,B,11000,1,0.31,false,4,10.37
21,17220,RENT,,DEBTCONSOLIDATION,B,5000,1,0.29,false,3,10.37
21,56000,MORTGAGE,6.0,MEDICAL,B,5600,0,0.1,false,4,10.37
21,65496,MORTGAGE,3.0,VENTURE,B,13250,0,0.2,false,4,10.37
21,52769,RENT,5.0,EDUCATION,B,11000,0,0.21,false,4,10.37
21,36000,RENT,0.0,EDUCATION,B,1500,0,0.04,false,4,10.37
21,50500,RENT,0.0,MEDICAL,B,5000,0,0.1,false,3,10.37
21,70000,RENT,5.0,EDUCATION,B,15000,0,0.21,false,2,10.38
21,18000,RENT,2.0,PERSONAL,B,4500,1,0.25,false,2,10.38
21,39000,RENT,4.0,EDUCATION,B,6000,0,0.15,false,3,10.38
21,18000,RENT,2.0,PERSONAL,B,4500,1,0.25,false,3,10.38
21,61000,RENT,3.0,EDUCATION,B,7500,0,0.12,false,4,10.39
21,20000,RENT,2.0,DEBTCONSOLIDATION,B,5000,0,0.25,false,2,10.39
21,61000,RENT,3.0,EDUCATION,B,7500,0,0.12,false,2,10.39
21,16800,MORTGAGE,0.0,VENTURE,B,6000,1,0.36,false,4,10.39
21,36120,RENT,5.0,VENTURE,B,9000,0,0.25,false,2,10.39
21,38400,RENT,5.0,EDUCATION,B,5000,0,0.13,false,3,10.59
21,98000,MORTGAGE,5.0,PERSONAL,B,6000,0,0.06,false,4,10.59
21,63000,MORTGAGE,2.0,PERSONAL,B,10000,0,0.16,false,2,10.59
21,38000,RENT,5.0,VENTURE,B,3500,0,0.09,false,3,10.59
21,50000,MORTGAGE,5.0,PERSONAL,B,7000,0,0.14,false,3,10.59
21,12000,RENT,3.0,VENTURE,B,1600,0,0.13,false,2,10.59
21,98000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,0,0.06,false,4,10.59
21,12000,RENT,3.0,EDUCATION,B,1600,1,0.13,false,2,10.59
21,45000,RENT,3.0,EDUCATION,B,10300,0,0.23,false,2,10.59
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,0,0.1,false,2,10.59
21,38400,RENT,5.0,PERSONAL,B,5000,0,0.13,false,4,10.59
21,18000,OWN,0.0,VENTURE,B,6250,1,0.35,false,4,10.62
21,91000,MORTGAGE,5.0,VENTURE,B,20000,0,0.22,false,2,10.62
21,55000,RENT,5.0,VENTURE,B,12000,0,0.22,false,2,10.62
21,53000,RENT,4.0,DEBTCONSOLIDATION,B,10000,0,0.19,false,3,10.62
21,17000,RENT,,DEBTCONSOLIDATION,B,7000,1,0.41,false,2,10.62
21,28800,RENT,2.0,HOMEIMPROVEMENT,B,6000,1,0.21,false,3,10.62
21,55000,RENT,5.0,MEDICAL,B,12000,0,0.22,false,2,10.62
21,34000,MORTGAGE,5.0,EDUCATION,B,10000,1,0.29,false,2,10.62
21,36000,RENT,3.0,EDUCATION,B,10000,0,0.28,false,3,10.62
21,60000,MORTGAGE,2.0,VENTURE,B,6000,0,0.1,false,2,10.62
21,60000,MORTGAGE,2.0,VENTURE,B,6000,0,0.1,false,4,10.62
21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,0,0.29,false,2,10.62
21,35000,RENT,5.0,MEDICAL,B,5000,0,0.14,false,3,10.65
21,68000,RENT,4.0,EDUCATION,B,18000,0,0.26,false,2,10.65
21,57000,OWN,5.0,VENTURE,B,8000,0,0.14,false,2,10.65
21,34056,OWN,6.0,PERSONAL,B,1500,0,0.04,false,3,10.65
21,50000,RENT,5.0,VENTURE,B,8500,0,0.17,false,2,10.65
21,12000,RENT,0.0,MEDICAL,B,4000,1,0.33,false,4,10.65
21,30000,RENT,3.0,MEDICAL,B,14000,1,0.47,false,2,10.65
21,57000,OWN,5.0,PERSONAL,B,8000,0,0.14,false,3,10.65
21,48000,MORTGAGE,5.0,VENTURE,B,7350,0,0.15,false,2,10.65
21,54000,OWN,5.0,VENTURE,B,20000,0,0.37,false,2,10.74
21,45192,MORTGAGE,0.0,PERSONAL,B,11700,0,0.26,false,2,10.74
21,45000,RENT,3.0,VENTURE,B,6500,0,0.14,false,2,10.74
21,41000,RENT,4.0,EDUCATION,B,3500,0,0.09,false,3,10.75
21,90000,MORTGAGE,,EDUCATION,B,1500,0,0.02,false,4,10.75
21,56000,RENT,5.0,VENTURE,B,12000,0,0.21,false,4,10.75
21,30028,RENT,5.0,MEDICAL,B,7500,0,0.25,false,4,10.75
21,60000,RENT,5.0,MEDICAL,B,24000,1,0.4,false,2,10.75
21,20000,RENT,,MEDICAL,B,5600,0,0.28,false,4,10.75
21,28692,MORTGAGE,5.0,EDUCATION,B,3000,0,0.1,false,2,10.75
21,12360,RENT,,VENTURE,B,5000,1,0.4,false,4,10.75
21,41004,MORTGAGE,5.0,VENTURE,B,24250,0,0.59,false,2,10.75
21,50000,RENT,5.0,MEDICAL,B,6000,0,0.12,false,2,10.75
21,115000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,20000,0,0.17,false,4,10.83
21,34000,RENT,5.0,HOMEIMPROVEMENT,B,2400,1,0.07,false,4,10.83
21,75000,RENT,3.0,EDUCATION,C,17950,0,0.24,false,3,10.91
21,36000,RENT,3.0,EDUCATION,C,18500,1,0.51,false,3,10.91
21,36000,RENT,3.0,MEDICAL,C,18500,1,0.51,false,2,10.91
21,23000,RENT,5.0,EDUCATION,B,6000,0,0.26,false,2,10.95
21,24000,RENT,0.0,EDUCATION,B,6400,0,0.27,false,3,10.95
21,85000,RENT,2.0,VENTURE,B,15000,0,0.18,false,3,10.95
21,20400,RENT,2.0,PERSONAL,B,4500,0,0.22,false,2,10.99
21,12000,RENT,,HOMEIMPROVEMENT,B,4000,1,0.33,false,3,10.99
21,85000,MORTGAGE,5.0,EDUCATION,B,25000,0,0.29,false,2,10.99
21,18864,RENT,0.0,HOMEIMPROVEMENT,B,3000,1,0.16,false,4,10.99
21,20400,RENT,2.0,VENTURE,B,4500,0,0.22,false,3,10.99
21,30000,RENT,2.0,PERSONAL,B,7000,1,0.23,false,2,10.99
21,47500,RENT,2.0,DEBTCONSOLIDATION,B,7500,0,0.16,false,2,10.99
21,50700,RENT,5.0,VENTURE,B,7950,0,0.16,false,3,10.99
21,75000,MORTGAGE,5.0,VENTURE,B,14125,0,0.19,false,2,10.99
21,30000,RENT,0.0,EDUCATION,B,1000,0,0.03,false,4,10.99
21,63250,RENT,2.0,PERSONAL,B,6225,0,0.1,false,4,10.99
21,19200,RENT,0.0,PERSONAL,B,3000,1,0.16,false,2,10.99
21,15300,RENT,5.0,HOMEIMPROVEMENT,B,3150,1,0.21,false,4,10.99
21,47500,RENT,2.0,EDUCATION,B,7500,0,0.16,false,3,10.99
21,19200,RENT,0.0,HOMEIMPROVEMENT,B,10000,1,0.52,false,3,10.99
21,45000,MORTGAGE,5.0,MEDICAL,B,3000,0,0.07,false,4,10.99
21,37200,RENT,1.0,DEBTCONSOLIDATION,B,7000,0,0.19,false,3,10.99
21,61490,RENT,5.0,EDUCATION,B,7200,0,0.12,false,3,10.99
21,24000,RENT,0.0,MEDICAL,B,1000,1,0.04,false,2,10.99
21,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4800,0,0.14,false,3,10.99
21,30000,RENT,2.0,VENTURE,B,7000,0,0.23,false,3,10.99
21,49000,RENT,4.0,EDUCATION,B,25000,1,0.51,false,2,10.99
21,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,11200,0,0.18,false,4,10.99
21,55000,RENT,3.0,EDUCATION,B,6000,0,0.11,false,3,10.99
21,20000,RENT,4.0,PERSONAL,B,6400,1,0.32,false,3,10.99
21,28000,RENT,3.0,EDUCATION,B,8000,1,0.29,false,2,10.99
21,39828,OWN,,PERSONAL,B,15000,0,0.38,false,3,10.99
21,9600,OWN,0.0,VENTURE,B,1200,0,0.13,false,4,10.99
21,30000,RENT,0.0,MEDICAL,B,1000,0,0.03,false,2,10.99
21,60000,RENT,6.0,EDUCATION,B,25000,1,0.42,false,4,10.99
21,33388,RENT,3.0,EDUCATION,B,1000,0,0.03,false,2,10.99
21,35324,RENT,4.0,MEDICAL,B,6000,0,0.17,false,4,10.995755596015883
21,24000,RENT,5.0,EDUCATION,B,5000,0,0.21,false,4,10.995755596015883
21,38400,RENT,5.0,VENTURE,B,2000,0,0.05,false,2,10.995755596015883
21,52000,RENT,5.0,MEDICAL,B,12500,0,0.24,false,3,10.995755596015883
21,30000,RENT,5.0,EDUCATION,B,8000,0,0.27,false,2,10.995755596015883
21,75000,MORTGAGE,4.0,MEDICAL,B,25000,0,0.33,false,2,10.995755596015883
21,14400,OWN,0.0,HOMEIMPROVEMENT,B,3000,1,0.21,false,4,10.995755596015883
21,42000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8325,1,0.2,false,2,10.995755596015883
21,25000,RENT,3.0,DEBTCONSOLIDATION,B,6000,0,0.24,false,4,10.995755596015883
21,51000,MORTGAGE,5.0,EDUCATION,B,13000,0,0.25,false,3,10.995755596015883
21,33000,RENT,4.0,PERSONAL,B,8250,0,0.25,false,2,10.995755596015883
21,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,0,0.43,false,4,10.995755596015883
21,60996,RENT,2.0,VENTURE,B,8500,0,0.14,false,2,10.995755596015883
21,71000,MORTGAGE,5.0,VENTURE,B,6000,0,0.08,false,4,10.995755596015883
21,18000,OWN,5.0,VENTURE,B,3375,1,0.19,false,2,10.995755596015883
21,45000,RENT,5.0,EDUCATION,B,10000,0,0.22,false,2,10.995755596015883
21,35364,RENT,3.0,VENTURE,B,10000,0,0.28,false,4,10.995755596015883
21,35324,RENT,4.0,EDUCATION,B,6000,0,0.17,false,4,10.995755596015883
21,54000,MORTGAGE,4.0,PERSONAL,B,10000,0,0.19,false,4,10.995755596015883
21,35000,OWN,5.0,VENTURE,B,10000,0,0.29,false,4,10.995755596015883
21,62467,RENT,0.0,MEDICAL,B,6500,0,0.1,false,4,10.995755596015883
21,85800,MORTGAGE,5.0,VENTURE,B,18900,0,0.22,false,2,10.995755596015883
21,15874,RENT,,EDUCATION,B,1500,0,0.09,false,3,10.995755596015883
21,41004,RENT,5.0,EDUCATION,B,1500,0,0.04,false,3,10.995755596015883
21,32000,RENT,0.0,PERSONAL,B,12000,1,0.38,false,4,10.995755596015883
21,12960,RENT,2.0,VENTURE,B,2525,1,0.19,false,2,10.995755596015883
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,0,0.06,false,2,10.995755596015883
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,0,0.06,false,4,10.995755596015883
21,90000,MORTGAGE,5.0,PERSONAL,B,21000,0,0.23,false,4,10.995755596015883
21,30000,MORTGAGE,5.0,VENTURE,B,6400,0,0.21,false,3,10.995755596015883
21,48000,OWN,5.0,VENTURE,B,15000,0,0.31,false,2,10.995755596015883
21,27996,RENT,2.0,VENTURE,B,14075,1,0.5,false,2,10.995755596015883
21,32000,RENT,5.0,VENTURE,C,15000,1,0.47,false,3,11.09
21,68400,RENT,2.0,DEBTCONSOLIDATION,B,10000,0,0.15,false,4,11.11
21,18000,OWN,,EDUCATION,B,5000,1,0.28,false,2,11.11
21,38000,OWN,5.0,EDUCATION,B,14000,0,0.37,false,3,11.12
21,33600,RENT,2.0,MEDICAL,B,12000,1,0.36,false,3,11.12
21,55000,RENT,3.0,EDUCATION,B,4800,0,0.09,false,4,11.12
21,11520,OWN,5.0,MEDICAL,B,2000,1,0.17,false,3,11.12
21,151000,MORTGAGE,5.0,VENTURE,B,8000,0,0.05,false,2,11.12
21,18000,RENT,5.0,HOMEIMPROVEMENT,B,7000,1,0.39,false,4,11.14
21,9600,OWN,5.0,EDUCATION,B,1000,0,0.1,false,2,11.14
21,24000,RENT,5.0,EDUCATION,B,2000,0,0.08,false,4,11.14
21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,0,0.46,false,2,11.14
21,40000,MORTGAGE,5.0,EDUCATION,B,9000,0,0.23,false,3,11.14
